video_file,class_id,class_name,start_second,end_second,start_time,end_time,rows,duration_seconds
20241024003032.mp4,0,Reverse empty harvesting,691,707,2024-10-24 08:42:06,2024-10-24 08:42:22,17,17
20241024003032.mp4,3,Full-load harvesting,708,723,2024-10-24 08:42:23,2024-10-24 08:42:38,16,16
20241024003032.mp4,0,Reverse empty harvesting,724,735,2024-10-24 08:42:39,2024-10-24 08:42:50,12,12
20241024003032.mp4,3,Full-load harvesting,736,750,2024-10-24 08:42:51,2024-10-24 08:43:05,15,15
20241024003032.mp4,0,Reverse empty harvesting,751,760,2024-10-24 08:43:06,2024-10-24 08:43:15,10,10
20241024003032.mp4,3,Full-load harvesting,761,771,2024-10-24 08:43:16,2024-10-24 08:43:26,11,11
20241024003032.mp4,0,Reverse empty harvesting,772,775,2024-10-24 08:43:27,2024-10-24 08:43:30,4,4
20241024003032.mp4,3,Full-load harvesting,776,786,2024-10-24 08:43:31,2024-10-24 08:43:41,11,11
20241024003032.mp4,3,Full-load harvesting,788,835,2024-10-24 08:43:43,2024-10-24 08:44:30,48,48
20241024003032.mp4,3,Full-load harvesting,837,851,2024-10-24 08:44:32,2024-10-24 08:44:46,15,15
20241024003032.mp4,0,Reverse empty harvesting,852,862,2024-10-24 08:44:47,2024-10-24 08:44:57,11,11
20241024003032.mp4,0,Reverse empty harvesting,864,867,2024-10-24 08:44:59,2024-10-24 08:45:02,4,4
20241024003032.mp4,3,Full-load harvesting,868,912,2024-10-24 08:45:03,2024-10-24 08:45:47,45,45
20241024003032.mp4,0,Reverse empty harvesting,913,920,2024-10-24 08:45:48,2024-10-24 08:45:55,8,8
20241024003032.mp4,3,Full-load harvesting,921,928,2024-10-24 08:45:56,2024-10-24 08:46:03,8,8
20241024003032.mp4,0,Reverse empty harvesting,929,934,2024-10-24 08:46:04,2024-10-24 08:46:09,6,6
20241024003032.mp4,1,Straight empty harvesting,935,938,2024-10-24 08:46:10,2024-10-24 08:46:13,4,4
20241024003032.mp4,3,Full-load harvesting,939,943,2024-10-24 08:46:14,2024-10-24 08:46:18,5,5
20241024003032.mp4,0,Reverse empty harvesting,944,946,2024-10-24 08:46:19,2024-10-24 08:46:21,3,3
20241024003032.mp4,3,Full-load harvesting,947,992,2024-10-24 08:46:22,2024-10-24 08:47:07,46,46
20241024004912.mp4,0,Reverse empty harvesting,398,401,2024-10-24 08:55:53,2024-10-24 08:55:56,4,4
20241024004912.mp4,3,Full-load harvesting,402,414,2024-10-24 08:55:57,2024-10-24 08:56:09,13,13
20241024004912.mp4,0,Reverse empty harvesting,415,420,2024-10-24 08:56:10,2024-10-24 08:56:15,6,6
20241024004912.mp4,1,Straight empty harvesting,421,428,2024-10-24 08:56:16,2024-10-24 08:56:23,8,8
20241024004912.mp4,0,Reverse empty harvesting,429,431,2024-10-24 08:56:24,2024-10-24 08:56:26,3,3
20241024004912.mp4,3,Full-load harvesting,432,471,2024-10-24 08:56:27,2024-10-24 08:57:06,40,40
20241024004912.mp4,2,Turning empty harvesting,472,474,2024-10-24 08:57:07,2024-10-24 08:57:09,3,3
20241024004912.mp4,0,Reverse empty harvesting,475,480,2024-10-24 08:57:10,2024-10-24 08:57:15,6,6
20241024004912.mp4,3,Full-load harvesting,481,501,2024-10-24 08:57:16,2024-10-24 08:57:36,21,21
20241024004912.mp4,0,Reverse empty harvesting,502,509,2024-10-24 08:57:37,2024-10-24 08:57:44,8,8
20241024004912.mp4,3,Full-load harvesting,510,550,2024-10-24 08:57:45,2024-10-24 08:58:25,41,41
20241024004912.mp4,0,Reverse empty harvesting,551,559,2024-10-24 08:58:26,2024-10-24 08:58:34,9,9
20241024004912.mp4,3,Full-load harvesting,560,567,2024-10-24 08:58:35,2024-10-24 08:58:42,8,8
20241024004912.mp4,0,Reverse empty harvesting,568,576,2024-10-24 08:58:43,2024-10-24 08:58:51,9,9
20241024004912.mp4,3,Full-load harvesting,577,588,2024-10-24 08:58:52,2024-10-24 08:59:03,12,12
20241024004912.mp4,0,Reverse empty harvesting,589,595,2024-10-24 08:59:04,2024-10-24 08:59:10,7,7
20241024004912.mp4,3,Full-load harvesting,596,635,2024-10-24 08:59:11,2024-10-24 08:59:50,40,40
20241024004912.mp4,0,Reverse empty harvesting,636,645,2024-10-24 08:59:51,2024-10-24 09:00:00,10,10
20241024004912.mp4,8,Idling waiting,646,668,2024-10-24 09:00:01,2024-10-24 09:00:23,23,23
20241024004912.mp4,4,Reverse transfer,669,673,2024-10-24 09:00:24,2024-10-24 09:00:28,5,5
20241024004912.mp4,9,Unloading,674,695,2024-10-24 09:00:29,2024-10-24 09:00:50,22,22
20241024004912.mp4,8,Idling waiting,696,707,2024-10-24 09:00:51,2024-10-24 09:01:02,12,12
20241024004912.mp4,5,Straight transfer,708,713,2024-10-24 09:01:03,2024-10-24 09:01:08,6,6
20241024004912.mp4,6,Turning transfer,714,717,2024-10-24 09:01:09,2024-10-24 09:01:12,4,4
20241024004912.mp4,4,Reverse transfer,718,723,2024-10-24 09:01:13,2024-10-24 09:01:18,6,6
20241024004912.mp4,0,Reverse empty harvesting,724,726,2024-10-24 09:01:19,2024-10-24 09:01:21,3,3
20241024004912.mp4,3,Full-load harvesting,727,783,2024-10-24 09:01:22,2024-10-24 09:02:18,57,57
20241024004912.mp4,2,Turning empty harvesting,784,791,2024-10-24 09:02:19,2024-10-24 09:02:26,8,8
20241024004912.mp4,0,Reverse empty harvesting,792,795,2024-10-24 09:02:27,2024-10-24 09:02:30,4,4
20241024004912.mp4,3,Full-load harvesting,796,836,2024-10-24 09:02:31,2024-10-24 09:03:11,41,41
20241024004912.mp4,2,Turning empty harvesting,837,839,2024-10-24 09:03:12,2024-10-24 09:03:14,3,3
20241024004912.mp4,0,Reverse empty harvesting,840,845,2024-10-24 09:03:15,2024-10-24 09:03:20,6,6
20241024004912.mp4,3,Full-load harvesting,846,870,2024-10-24 09:03:21,2024-10-24 09:03:45,25,25
20241024004912.mp4,0,Reverse empty harvesting,871,893,2024-10-24 09:03:46,2024-10-24 09:04:08,23,23
20241024004912.mp4,3,Full-load harvesting,894,950,2024-10-24 09:04:09,2024-10-24 09:05:05,57,57
20241024004912.mp4,1,Straight empty harvesting,951,966,2024-10-24 09:05:06,2024-10-24 09:05:21,16,16
20241024004912.mp4,9,Unloading,967,990,2024-10-24 09:05:22,2024-10-24 09:05:45,24,24
20241024004912.mp4,4,Reverse transfer,991,1006,2024-10-24 09:05:46,2024-10-24 09:06:01,16,16
20241024004912.mp4,5,Straight transfer,1007,1020,2024-10-24 09:06:02,2024-10-24 09:06:15,14,14
20241024004912.mp4,1,Straight empty harvesting,1021,1025,2024-10-24 09:06:16,2024-10-24 09:06:20,5,5
20241024004912.mp4,2,Turning empty harvesting,1026,1028,2024-10-24 09:06:21,2024-10-24 09:06:23,3,3
20241024004912.mp4,0,Reverse empty harvesting,1029,1032,2024-10-24 09:06:24,2024-10-24 09:06:27,4,4
20241024004912.mp4,3,Full-load harvesting,1033,1088,2024-10-24 09:06:28,2024-10-24 09:07:23,56,56
20241024004912.mp4,2,Turning empty harvesting,1089,1093,2024-10-24 09:07:24,2024-10-24 09:07:28,5,5
20241024004912.mp4,0,Reverse empty harvesting,1094,1099,2024-10-24 09:07:29,2024-10-24 09:07:34,6,6
20241024004912.mp4,3,Full-load harvesting,1100,1137,2024-10-24 09:07:35,2024-10-24 09:08:12,38,38
20241024004912.mp4,2,Turning empty harvesting,1138,1140,2024-10-24 09:08:13,2024-10-24 09:08:15,3,3
20241024004912.mp4,0,Reverse empty harvesting,1141,1147,2024-10-24 09:08:16,2024-10-24 09:08:22,7,7
20241024004912.mp4,3,Full-load harvesting,1148,1191,2024-10-24 09:08:23,2024-10-24 09:09:06,44,44
20241024004912.mp4,1,Straight empty harvesting,1192,1193,2024-10-24 09:09:07,2024-10-24 09:09:08,2,2
20241024011047.mp4,0,Reverse empty harvesting,170,172,2024-10-24 09:13:37,2024-10-24 09:13:39,3,3
20241024011047.mp4,2,Turning empty harvesting,173,175,2024-10-24 09:13:40,2024-10-24 09:13:42,3,3
20241024011047.mp4,3,Full-load harvesting,176,226,2024-10-24 09:13:43,2024-10-24 09:14:33,51,51
20241024011047.mp4,1,Straight empty harvesting,227,232,2024-10-24 09:14:34,2024-10-24 09:14:39,6,6
20241024011047.mp4,0,Reverse empty harvesting,233,236,2024-10-24 09:14:40,2024-10-24 09:14:43,4,4
20241024011047.mp4,2,Turning empty harvesting,237,241,2024-10-24 09:14:44,2024-10-24 09:14:48,5,5
20241024011047.mp4,1,Straight empty harvesting,242,250,2024-10-24 09:14:49,2024-10-24 09:14:57,9,9
20241024011047.mp4,3,Full-load harvesting,251,293,2024-10-24 09:14:58,2024-10-24 09:15:40,43,43
20241024011047.mp4,2,Turning empty harvesting,294,298,2024-10-24 09:15:41,2024-10-24 09:15:45,5,5
20241024011047.mp4,0,Reverse empty harvesting,299,300,2024-10-24 09:15:46,2024-10-24 09:15:47,2,2
20241024011047.mp4,2,Turning empty harvesting,301,303,2024-10-24 09:15:48,2024-10-24 09:15:50,3,3
20241024011047.mp4,9,Unloading,304,327,2024-10-24 09:15:51,2024-10-24 09:16:14,24,24
20241024011047.mp4,8,Idling waiting,328,350,2024-10-24 09:16:15,2024-10-24 09:16:37,23,23
20241024011047.mp4,5,Straight transfer,351,357,2024-10-24 09:16:38,2024-10-24 09:16:44,7,7
20241024011047.mp4,6,Turning transfer,358,361,2024-10-24 09:16:45,2024-10-24 09:16:48,4,4
20241024011047.mp4,0,Reverse empty harvesting,362,368,2024-10-24 09:16:49,2024-10-24 09:16:55,7,7
20241024011047.mp4,3,Full-load harvesting,369,425,2024-10-24 09:16:56,2024-10-24 09:17:52,57,57
20241024011047.mp4,2,Turning empty harvesting,426,440,2024-10-24 09:17:53,2024-10-24 09:18:07,15,15
20241024011047.mp4,3,Full-load harvesting,441,492,2024-10-24 09:18:08,2024-10-24 09:18:59,52,52
20241024011047.mp4,2,Turning empty harvesting,493,504,2024-10-24 09:19:00,2024-10-24 09:19:11,12,12
20241024011047.mp4,0,Reverse empty harvesting,505,508,2024-10-24 09:19:12,2024-10-24 09:19:15,4,4
20241024011047.mp4,3,Full-load harvesting,509,559,2024-10-24 09:19:16,2024-10-24 09:20:06,51,51
20241024011047.mp4,2,Turning empty harvesting,560,574,2024-10-24 09:20:07,2024-10-24 09:20:21,15,15
20241024011047.mp4,5,Straight transfer,575,607,2024-10-24 09:20:22,2024-10-24 09:20:54,33,33
20241024011047.mp4,8,Idling waiting,608,768,2024-10-24 09:20:55,2024-10-24 09:23:35,161,161
20241024011047.mp4,5,Straight transfer,769,783,2024-10-24 09:23:36,2024-10-24 09:23:50,15,15
20241024011047.mp4,9,Unloading,784,805,2024-10-24 09:23:51,2024-10-24 09:24:12,22,22
20241024011047.mp4,6,Turning transfer,806,816,2024-10-24 09:24:13,2024-10-24 09:24:23,11,11
20241024011047.mp4,4,Reverse transfer,817,820,2024-10-24 09:24:24,2024-10-24 09:24:27,4,4
20241024011047.mp4,2,Turning empty harvesting,821,827,2024-10-24 09:24:28,2024-10-24 09:24:34,7,7
20241024011047.mp4,1,Straight empty harvesting,828,832,2024-10-24 09:24:35,2024-10-24 09:24:39,5,5
20241024011047.mp4,3,Full-load harvesting,833,880,2024-10-24 09:24:40,2024-10-24 09:25:27,48,48
20241024011047.mp4,2,Turning empty harvesting,881,890,2024-10-24 09:25:28,2024-10-24 09:25:37,10,10
20241024011047.mp4,0,Reverse empty harvesting,891,893,2024-10-24 09:25:38,2024-10-24 09:25:40,3,3
20241024011047.mp4,3,Full-load harvesting,894,945,2024-10-24 09:25:41,2024-10-24 09:26:32,52,52
20241024011047.mp4,1,Straight empty harvesting,946,948,2024-10-24 09:26:33,2024-10-24 09:26:35,3,3
20241024011047.mp4,2,Turning empty harvesting,949,955,2024-10-24 09:26:36,2024-10-24 09:26:42,7,7
20241024011047.mp4,0,Reverse empty harvesting,956,959,2024-10-24 09:26:43,2024-10-24 09:26:46,4,4
20241024011047.mp4,4,Reverse transfer,960,966,2024-10-24 09:26:47,2024-10-24 09:26:53,7,7
20241024011047.mp4,9,Unloading,967,993,2024-10-24 09:26:54,2024-10-24 09:27:20,27,27
20241024011047.mp4,6,Turning transfer,994,1004,2024-10-24 09:27:21,2024-10-24 09:27:31,11,11
20241024011047.mp4,4,Reverse transfer,1005,1010,2024-10-24 09:27:32,2024-10-24 09:27:37,6,6
20241024011047.mp4,2,Turning empty harvesting,1011,1016,2024-10-24 09:27:38,2024-10-24 09:27:43,6,6
20241024011047.mp4,1,Straight empty harvesting,1017,1020,2024-10-24 09:27:44,2024-10-24 09:27:47,4,4
20241024011047.mp4,3,Full-load harvesting,1021,1067,2024-10-24 09:27:48,2024-10-24 09:28:34,47,47
20241024011047.mp4,2,Turning empty harvesting,1068,1070,2024-10-24 09:28:35,2024-10-24 09:28:37,3,3
20241024012925.mp4,3,Full-load harvesting,316,323,2024-10-24 09:34:43,2024-10-24 09:34:50,8,8
20241024012925.mp4,2,Turning empty harvesting,324,327,2024-10-24 09:34:51,2024-10-24 09:34:54,4,4
20241024012925.mp4,1,Straight empty harvesting,328,329,2024-10-24 09:34:55,2024-10-24 09:34:56,2,2
20241024012925.mp4,2,Turning empty harvesting,330,334,2024-10-24 09:34:57,2024-10-24 09:35:01,5,5
20241024012925.mp4,3,Full-load harvesting,335,383,2024-10-24 09:35:02,2024-10-24 09:35:50,49,49
20241024012925.mp4,2,Turning empty harvesting,384,388,2024-10-24 09:35:51,2024-10-24 09:35:55,5,5
20241024012925.mp4,1,Straight empty harvesting,389,392,2024-10-24 09:35:56,2024-10-24 09:35:59,4,4
20241024012925.mp4,2,Turning empty harvesting,393,393,2024-10-24 09:36:00,2024-10-24 09:36:00,1,1
20241024012925.mp4,1,Straight empty harvesting,394,395,2024-10-24 09:36:01,2024-10-24 09:36:02,2,2
20241024012925.mp4,0,Reverse empty harvesting,396,399,2024-10-24 09:36:03,2024-10-24 09:36:06,4,4
20241024012925.mp4,1,Straight empty harvesting,400,402,2024-10-24 09:36:07,2024-10-24 09:36:09,3,3
20241024012925.mp4,3,Full-load harvesting,403,459,2024-10-24 09:36:10,2024-10-24 09:37:06,57,57
20241024012925.mp4,2,Turning empty harvesting,460,469,2024-10-24 09:37:07,2024-10-24 09:37:16,10,10
20241024012925.mp4,3,Full-load harvesting,470,523,2024-10-24 09:37:17,2024-10-24 09:38:10,54,54
20241024012925.mp4,1,Straight empty harvesting,524,524,2024-10-24 09:38:11,2024-10-24 09:38:11,1,1
20241024012925.mp4,2,Turning empty harvesting,525,532,2024-10-24 09:38:12,2024-10-24 09:38:19,8,8
20241024012925.mp4,0,Reverse empty harvesting,533,537,2024-10-24 09:38:20,2024-10-24 09:38:24,5,5
20241024012925.mp4,7,Engine-off waiting,538,538,2024-10-24 09:38:25,2024-10-24 09:38:25,1,1
20241024012925.mp4,9,Unloading,539,562,2024-10-24 09:38:26,2024-10-24 09:38:49,24,24
20241024012925.mp4,0,Reverse empty harvesting,563,571,2024-10-24 09:38:50,2024-10-24 09:38:58,9,9
20241024012925.mp4,2,Turning empty harvesting,572,582,2024-10-24 09:38:59,2024-10-24 09:39:09,11,11
20241024012925.mp4,3,Full-load harvesting,583,631,2024-10-24 09:39:10,2024-10-24 09:39:58,49,49
20241024014440.mp4,3,Full-load harvesting,749,759,2024-10-24 09:57:12,2024-10-24 09:57:22,11,11
20241024014440.mp4,0,Reverse empty harvesting,760,775,2024-10-24 09:57:23,2024-10-24 09:57:38,16,16
20241024014440.mp4,7,Engine-off waiting,776,777,2024-10-24 09:57:39,2024-10-24 09:57:40,2,2
20241024014440.mp4,9,Unloading,778,797,2024-10-24 09:57:41,2024-10-24 09:58:00,20,20
20241024014440.mp4,1,Straight empty harvesting,798,817,2024-10-24 09:58:01,2024-10-24 09:58:20,20,20
20241024014440.mp4,3,Full-load harvesting,818,847,2024-10-24 09:58:21,2024-10-24 09:58:50,30,30
20241024014440.mp4,0,Reverse empty harvesting,848,857,2024-10-24 09:58:51,2024-10-24 09:59:00,10,10
20241024014440.mp4,1,Straight empty harvesting,858,871,2024-10-24 09:59:01,2024-10-24 09:59:14,14,14
20241024014440.mp4,2,Turning empty harvesting,872,875,2024-10-24 09:59:15,2024-10-24 09:59:18,4,4
20241024014440.mp4,0,Reverse empty harvesting,876,882,2024-10-24 09:59:19,2024-10-24 09:59:25,7,7
20241024014440.mp4,1,Straight empty harvesting,883,887,2024-10-24 09:59:26,2024-10-24 09:59:30,5,5
20241024014440.mp4,3,Full-load harvesting,888,948,2024-10-24 09:59:31,2024-10-24 10:00:31,61,61
20241024014440.mp4,0,Reverse empty harvesting,949,950,2024-10-24 10:00:32,2024-10-24 10:00:33,2,2
20241024014440.mp4,3,Full-load harvesting,951,963,2024-10-24 10:00:34,2024-10-24 10:00:46,13,13
20241024014440.mp4,1,Straight empty harvesting,964,969,2024-10-24 10:00:47,2024-10-24 10:00:52,6,6
20241024014440.mp4,0,Reverse empty harvesting,970,975,2024-10-24 10:00:53,2024-10-24 10:00:58,6,6
20241024014440.mp4,3,Full-load harvesting,976,985,2024-10-24 10:00:59,2024-10-24 10:01:08,10,10
20241024014440.mp4,1,Straight empty harvesting,986,987,2024-10-24 10:01:09,2024-10-24 10:01:10,2,2
20241024014440.mp4,0,Reverse empty harvesting,988,990,2024-10-24 10:01:11,2024-10-24 10:01:13,3,3
20241024020159.mp4,0,Reverse empty harvesting,43,51,2024-10-24 10:02:42,2024-10-24 10:02:50,9,9
20241024020159.mp4,4,Reverse transfer,52,56,2024-10-24 10:02:51,2024-10-24 10:02:55,5,5
20241024020159.mp4,5,Straight transfer,57,65,2024-10-24 10:02:56,2024-10-24 10:03:04,9,9
20241024020159.mp4,9,Unloading,66,96,2024-10-24 10:03:05,2024-10-24 10:03:35,31,31
20241024020159.mp4,5,Straight transfer,97,108,2024-10-24 10:03:36,2024-10-24 10:03:47,12,12
20241024020159.mp4,1,Straight empty harvesting,109,109,2024-10-24 10:03:48,2024-10-24 10:03:48,1,1
20241024020159.mp4,2,Turning empty harvesting,110,111,2024-10-24 10:03:49,2024-10-24 10:03:50,2,2
20241024020159.mp4,1,Straight empty harvesting,112,114,2024-10-24 10:03:51,2024-10-24 10:03:53,3,3
20241024020159.mp4,3,Full-load harvesting,115,131,2024-10-24 10:03:54,2024-10-24 10:04:10,17,17
20241024020159.mp4,1,Straight empty harvesting,132,138,2024-10-24 10:04:11,2024-10-24 10:04:17,7,7
20241024020159.mp4,2,Turning empty harvesting,139,144,2024-10-24 10:04:18,2024-10-24 10:04:23,6,6
20241024020159.mp4,0,Reverse empty harvesting,145,148,2024-10-24 10:04:24,2024-10-24 10:04:27,4,4
20241024020159.mp4,2,Turning empty harvesting,149,154,2024-10-24 10:04:28,2024-10-24 10:04:33,6,6
20241024020159.mp4,1,Straight empty harvesting,155,158,2024-10-24 10:04:34,2024-10-24 10:04:37,4,4
20241024020159.mp4,3,Full-load harvesting,159,220,2024-10-24 10:04:38,2024-10-24 10:05:39,62,62
20241024020159.mp4,1,Straight empty harvesting,221,224,2024-10-24 10:05:40,2024-10-24 10:05:43,4,4
20241024020159.mp4,0,Reverse empty harvesting,225,230,2024-10-24 10:05:44,2024-10-24 10:05:49,6,6
20241024020159.mp4,1,Straight empty harvesting,231,231,2024-10-24 10:05:50,2024-10-24 10:05:50,1,1
20241024020159.mp4,3,Full-load harvesting,232,240,2024-10-24 10:05:51,2024-10-24 10:05:59,9,9
20241024020159.mp4,2,Turning empty harvesting,241,243,2024-10-24 10:06:00,2024-10-24 10:06:02,3,3
20241024020159.mp4,3,Full-load harvesting,244,293,2024-10-24 10:06:03,2024-10-24 10:06:52,50,50
20241024020159.mp4,0,Reverse empty harvesting,294,295,2024-10-24 10:06:53,2024-10-24 10:06:54,2,2
20241024020159.mp4,7,Engine-off waiting,296,298,2024-10-24 10:06:55,2024-10-24 10:06:57,3,3
20241024020159.mp4,3,Full-load harvesting,299,322,2024-10-24 10:06:58,2024-10-24 10:07:21,24,24
20241024020159.mp4,2,Turning empty harvesting,323,325,2024-10-24 10:07:22,2024-10-24 10:07:24,3,3
20241024020159.mp4,0,Reverse empty harvesting,326,327,2024-10-24 10:07:25,2024-10-24 10:07:26,2,2
20241024020159.mp4,2,Turning empty harvesting,328,332,2024-10-24 10:07:27,2024-10-24 10:07:31,5,5
20241024020159.mp4,3,Full-load harvesting,333,343,2024-10-24 10:07:32,2024-10-24 10:07:42,11,11
20241024020159.mp4,2,Turning empty harvesting,344,348,2024-10-24 10:07:43,2024-10-24 10:07:47,5,5
20241024020159.mp4,0,Reverse empty harvesting,349,350,2024-10-24 10:07:48,2024-10-24 10:07:49,2,2
20241024020159.mp4,1,Straight empty harvesting,351,351,2024-10-24 10:07:50,2024-10-24 10:07:50,1,1
20241024020159.mp4,2,Turning empty harvesting,352,352,2024-10-24 10:07:51,2024-10-24 10:07:51,1,1
20241024020159.mp4,0,Reverse empty harvesting,353,359,2024-10-24 10:07:52,2024-10-24 10:07:58,7,7
20241024020159.mp4,2,Turning empty harvesting,360,363,2024-10-24 10:07:59,2024-10-24 10:08:02,4,4
20241024020159.mp4,3,Full-load harvesting,364,417,2024-10-24 10:08:03,2024-10-24 10:08:56,54,54
20241024020159.mp4,2,Turning empty harvesting,418,430,2024-10-24 10:08:57,2024-10-24 10:09:09,13,13
20241024020159.mp4,1,Straight empty harvesting,431,435,2024-10-24 10:09:10,2024-10-24 10:09:14,5,5
20241024020159.mp4,8,Idling waiting,436,464,2024-10-24 10:09:15,2024-10-24 10:09:43,29,29
20241024020159.mp4,9,Unloading,465,500,2024-10-24 10:09:44,2024-10-24 10:10:19,36,36
20241024020159.mp4,4,Reverse transfer,501,518,2024-10-24 10:10:20,2024-10-24 10:10:37,18,18
20241024020159.mp4,1,Straight empty harvesting,519,527,2024-10-24 10:10:38,2024-10-24 10:10:46,9,9
20241024020159.mp4,3,Full-load harvesting,528,580,2024-10-24 10:10:47,2024-10-24 10:11:39,53,53
20241024020159.mp4,2,Turning empty harvesting,581,590,2024-10-24 10:11:40,2024-10-24 10:11:49,10,10
20241024020159.mp4,0,Reverse empty harvesting,591,597,2024-10-24 10:11:50,2024-10-24 10:11:56,7,7
20241024020159.mp4,1,Straight empty harvesting,598,601,2024-10-24 10:11:57,2024-10-24 10:12:00,4,4
20241024020159.mp4,3,Full-load harvesting,602,652,2024-10-24 10:12:01,2024-10-24 10:12:51,51,51
20241024020159.mp4,2,Turning empty harvesting,653,659,2024-10-24 10:12:52,2024-10-24 10:12:58,7,7
20241024020159.mp4,0,Reverse empty harvesting,660,664,2024-10-24 10:12:59,2024-10-24 10:13:03,5,5
20241024020159.mp4,1,Straight empty harvesting,665,667,2024-10-24 10:13:04,2024-10-24 10:13:06,3,3
20241024020159.mp4,3,Full-load harvesting,668,715,2024-10-24 10:13:07,2024-10-24 10:13:54,48,48
20241024020159.mp4,2,Turning empty harvesting,716,723,2024-10-24 10:13:55,2024-10-24 10:14:02,8,8
20241024020159.mp4,0,Reverse empty harvesting,724,730,2024-10-24 10:14:03,2024-10-24 10:14:09,7,7
20241024020159.mp4,1,Straight empty harvesting,731,735,2024-10-24 10:14:10,2024-10-24 10:14:14,5,5
20241024020159.mp4,3,Full-load harvesting,736,778,2024-10-24 10:14:15,2024-10-24 10:14:57,43,43
20241024020159.mp4,2,Turning empty harvesting,779,791,2024-10-24 10:14:58,2024-10-24 10:15:10,13,13
20241024020159.mp4,1,Straight empty harvesting,792,797,2024-10-24 10:15:11,2024-10-24 10:15:16,6,6
20241024020159.mp4,5,Straight transfer,798,813,2024-10-24 10:15:17,2024-10-24 10:15:32,16,16
20241024020159.mp4,9,Unloading,814,845,2024-10-24 10:15:33,2024-10-24 10:16:04,32,32
20241024020159.mp4,7,Engine-off waiting,846,852,2024-10-24 10:16:05,2024-10-24 10:16:11,7,7
20241024020159.mp4,6,Turning transfer,853,855,2024-10-24 10:16:12,2024-10-24 10:16:14,3,3
20241024020159.mp4,5,Straight transfer,856,862,2024-10-24 10:16:15,2024-10-24 10:16:21,7,7
20241024020159.mp4,10,Road driving,863,882,2024-10-24 10:16:22,2024-10-24 10:16:41,20,20
20241024021649.mp4,10,Road driving,0,22,2024-10-24 10:16:51,2024-10-24 10:17:13,23,23
20241024021649.mp4,7,Engine-off waiting,23,240,2024-10-24 10:17:14,2024-10-24 10:20:51,218,218
20241024021649.mp4,7,Engine-off waiting,242,251,2024-10-24 10:20:53,2024-10-24 10:21:02,10,10
20241024021649.mp4,10,Road driving,252,292,2024-10-24 10:21:03,2024-10-24 10:21:43,41,41
20241024021649.mp4,10,Road driving,324,351,2024-10-24 10:22:15,2024-10-24 10:22:42,28,28
20241024021649.mp4,10,Road driving,353,364,2024-10-24 10:22:44,2024-10-24 10:22:55,12,12
20241024021649.mp4,5,Straight transfer,365,372,2024-10-24 10:22:56,2024-10-24 10:23:03,8,8
20241024021649.mp4,8,Idling waiting,373,417,2024-10-24 10:23:04,2024-10-24 10:23:48,45,45
20241024021649.mp4,5,Straight transfer,418,423,2024-10-24 10:23:49,2024-10-24 10:23:54,6,6
20241024021649.mp4,8,Idling waiting,424,429,2024-10-24 10:23:55,2024-10-24 10:24:00,6,6
20241024021649.mp4,1,Straight empty harvesting,430,436,2024-10-24 10:24:01,2024-10-24 10:24:07,7,7
20241024021649.mp4,2,Turning empty harvesting,437,447,2024-10-24 10:24:08,2024-10-24 10:24:18,11,11
20241024021649.mp4,0,Reverse empty harvesting,448,451,2024-10-24 10:24:19,2024-10-24 10:24:22,4,4
20241024021649.mp4,1,Straight empty harvesting,452,461,2024-10-24 10:24:23,2024-10-24 10:24:32,10,10
20241024021649.mp4,3,Full-load harvesting,462,486,2024-10-24 10:24:33,2024-10-24 10:24:57,25,25
20241024021649.mp4,0,Reverse empty harvesting,487,507,2024-10-24 10:24:58,2024-10-24 10:25:18,21,21
20241024021649.mp4,1,Straight empty harvesting,508,515,2024-10-24 10:25:19,2024-10-24 10:25:26,8,8
20241024021649.mp4,0,Reverse empty harvesting,516,519,2024-10-24 10:25:27,2024-10-24 10:25:30,4,4
20241024021649.mp4,3,Full-load harvesting,520,534,2024-10-24 10:25:31,2024-10-24 10:25:45,15,15
20241024021649.mp4,0,Reverse empty harvesting,535,547,2024-10-24 10:25:46,2024-10-24 10:25:58,13,13
20241024021649.mp4,1,Straight empty harvesting,548,551,2024-10-24 10:25:59,2024-10-24 10:26:02,4,4
20241024021649.mp4,3,Full-load harvesting,552,567,2024-10-24 10:26:03,2024-10-24 10:26:18,16,16
20241024021649.mp4,0,Reverse empty harvesting,568,581,2024-10-24 10:26:19,2024-10-24 10:26:32,14,14
20241024021649.mp4,2,Turning empty harvesting,582,582,2024-10-24 10:26:33,2024-10-24 10:26:33,1,1
20241024021649.mp4,1,Straight empty harvesting,583,583,2024-10-24 10:26:34,2024-10-24 10:26:34,1,1
20241024021649.mp4,3,Full-load harvesting,584,598,2024-10-24 10:26:35,2024-10-24 10:26:49,15,15
20241024021649.mp4,0,Reverse empty harvesting,599,611,2024-10-24 10:26:50,2024-10-24 10:27:02,13,13
20241024021649.mp4,1,Straight empty harvesting,612,612,2024-10-24 10:27:03,2024-10-24 10:27:03,1,1
20241024021649.mp4,0,Reverse empty harvesting,613,616,2024-10-24 10:27:04,2024-10-24 10:27:07,4,4
20241024021649.mp4,1,Straight empty harvesting,617,620,2024-10-24 10:27:08,2024-10-24 10:27:11,4,4
20241024021649.mp4,3,Full-load harvesting,621,633,2024-10-24 10:27:12,2024-10-24 10:27:24,13,13
20241024021649.mp4,0,Reverse empty harvesting,634,646,2024-10-24 10:27:25,2024-10-24 10:27:37,13,13
